AVERAGE_GENE_EXPRESSION	r1_C0	r1_C1	r1_C2	r1_C3	r1_C4	r1_C5	r1_C6	r1_C7	r1_C8	r1_C9	r1_C10	r1_C11
Hck	0	0	0	0.027714223039662	0	3.78293062832326	0	0	0	0	42.2058246252661	0
Tm9sf4	0.310580512852067	0.0560309291888819	0.505695005287692	0.847817136067126	0.51855849537335	0.544744190590032	2.0395221882748	0.50624663259336	1.34895544974261	0	0.0660877626330402	0.0687312731383618
Tspyl3	0.0336918005580205	0.0373539527925879	0.197943036011445	0.055428446079324	0.0286380304743174	0.0312414877901645	0.137462546276724	0.0350669760910009	0.22520383131638	0	0.198263287899121	0.137462546276724
Plagl2	0.146867306286528	0.0373539527925879	0.153875984638123	0.390973909815561	0.0572760609486348	0.575985678380196	0.0687312731383618	0.0350669760910009	0.047730050790529	0	0.0660877626330402	0
Pofut1	0.101075401674061	0.018676976396294	0.274881028330507	0.420004767913357	0.143190152371587	0.334855070875345	0.587904557878839	0.140267904364004	0.368393983687967	0	0	0.206193819415085
Kif3b	0.180559106844549	0.0560309291888819	0.205167979517498	0.407905745354519	0.11455212189727	0.187448926740987	0.877832438405246	0.140267904364004	0.49813771342329	0	0.198263287899121	0.206193819415085
2500004C02Rik	0.0168459002790102	0.018676976396294	0	0.13857111519831	0	0.0937244633704934	0	0	0.0954601015810581	0	0	0.0687312731383618
Asxl1	0.260042812015036	0.200185096718956	0.205167979517498	0.518762637513167	0.278312451161415	0.66971014175069	0.206193819415085	0.105200928273003	0.927708170538051	0	0.13217552526608	0.137462546276724
8430427H17Rik	0.0505377008370307	0.0933848819814698	0.0256459974396872	1.29229865901093	0.0572760609486348	0.0624829755803289	0	0.0701339521820018	1.9526915861897	0	0	0
Commd7	0.870911937685685	0.60782168173343	1.17077157163554	3.25568824549434	0.0286380304743174	1.85962977939718	1.34122112924964	0.965881338309804	2.79337100106627	0	0.708347265313229	2.48758236701758
Dnmt3b	0.0794837051704872	0.018676976396294	0.0512919948793745	0.055428446079324	0	0.0937244633704934	0	0.0701339521820018	0.0954601015810581	0	0.0660877626330402	0.0687312731383618
Mapre1	5.35001452865778	1.56198737565218	4.88974568335425	6.53425790104823	0.941421621799757	6.25357716770188	35.4559838356618	5.94490682597377	1944.28182031531	0	1.31337052069299	9.06093449708807
Cdk5rap1	0.0336918005580205	0.0747079055851759	0.0512919948793745	0.055428446079324	0.0572760609486348	0.0624829755803289	0.171828182845905	0	0	0	0.13217552526608	0.0687312731383618
Snta1	0.209505111178005	0.018676976396294	0.205167979517498	1.12793415372404	1.09575357458874	0.374897853481973	0.206193819415085	0.0350669760910009	0.0954601015810581	0	0	0.83541800501004
Cbfa2t2	0.632460822174224	0.112061858377764	0.636677780697146	0.166285338237972	0.135122298789828	0.249931902321316	0.240559455984266	0.175334880455005	0.381840406324232	0	0.198263287899121	0.324293517095588
Necab3	0.0336918005580205	0.018676976396294	0.0512919948793745	0	0	0	0	0	0	0	0	0
E2f1	0.0505377008370307	0.0373539527925879	0.0256459974396872	0	0	0.71459052769809	0.0687312731383618	0.175334880455005	0.577883854212409	0	0.0660877626330402	0
Pxmp4	0.101075401674061	0.0560309291888819	0.179521982077811	0.241620407116546	0.0572760609486348	0.249931902321316	0.137462546276724	0.140267904364004	0.641327865794877	0	0	0.324293517095588
Zfp341	0.0168459002790102	0.018676976396294	0.0512919948793745	0	0.0286380304743174	0	0.0687312731383618	0.0701339521820018	0.272933882106909	0	0	0
Chmp4b	84.0075140084327	0.650437278166296	21.0302296221387	5.97106645366437	2.03218128964237	55.6637071559924	7.93059527872306	3.18117934489774	12381.9918753951	0.118502195066141	0.755816904296057	3.09894211479081
Raly	36.4182630087035	3.21966747793742	4.70258280319298	32.5925803553981	1.59817636279857	20.8133977902695	15.5527201607679	11.2714833698062	169.061286240265	0.177753292599212	3.53730564984964	9.98198921672424
Eif2s2	11.4341485089529	2.00460831529442	12.8333595731897	5.7790331573788	2.30242588722203	28.1610299514947	47.9109345682847	13.4843509347009	321.037867767435	0	8.15802306824945	5.63589290635053
Ahcy	4.28410653796132	0.0373539527925879	0.24923503089082	0.316955475995121	0.0572760609486348	0.558383088747268	0.599218609649035	0.0701339521820018	0.368393983687967	0	0.0660877626330402	0.343656365691809
Itch	0.327426413131077	0.495759823355667	0.42875701296863	0.985071616207302	0.392864573058685	0.723391822514554	0.761365368196829	0.706769484753538	1.7650794842211	0.0592510975330705	0.198263287899121	1.22517754029982
Dynlrb1	620.393197227052	5.09735754770697	45.1103154218882	82.2580819193136	6.5745549038441	15.6077642349475	346.856590048904	16.5293790451271	34357.9934974094	0.237004390132282	3.75274628180811	177.585602620186
Map1lc3a	51.0761922538771	1.59604210612841	25.3288989856696	27.9588961901358	22399512.1155599	5.45622877404916	316.162042934623	2.80775205397575	840.413930928605	0	0.866234637696375	19742.4348276163
Pigu	0.180559106844549	0.0560309291888819	0.24923503089082	0.510955037272755	0.306950481635733	0.156207438950822	0.103096909707543	0.0701339521820018	0.0954601015810581	0	0	0.0687312731383618
Trp53inp2	0.260042812015036	0.325662287852736	0.179521982077811	0.15847773799756	292.550146681654	0.209889119714687	1.16939294640374	8.48348932460208	1.85827204764649	0.0592510975330705	0	6.21098500168467
Ncoa6	0.286380304743174	0.21886207311525	0.490026739565075	0.566383483352079	0.200466213320222	0.451019727219538	0.692634095058467	0.140267904364004	5.62123920534003	0	0.0660877626330402	0.137462546276724
Ggt7	0.0505377008370307	0	0.223589033451132	0	0.0572760609486348	0	0.0687312731383618	0	0	0	0	0
Acss2	0.180559106844549	0.018676976396294	0.223589033451132	0.027714223039662	0.364226542584368	0	0.171828182845905	0	0.190920203162116	0	0	0.137462546276724
Gss	0.0505377008370307	0.0373539527925879	0.0769379923190617	0.13857111519831	0.0572760609486348	0.0624829755803289	0.265243668255337	0.105200928273003	0.238650253952645	0	0	0.0687312731383618
Trpc4ap	0.65010703003759	0.400370193437912	1.04497834185813	2.51905348956603	0.731527032004371	0.754633310304719	1.06097467302135	0.410924708706184	1.7650794842211	0	0.935462068544965	0.599218609649035
Edem2	0.235842603906143	0.0933848819814698	0.102583989758749	0.43561996839418	0.0859140914229523	1.11192857415376	0.309290729122628	0.0701339521820018	0.49813771342329	0	0.13217552526608	0.206193819415085
Procr	0	0.0373539527925879	0	1.82184368402481	0	0	0	0.0701339521820018	0.143190152371587	0	0	44.0315201565534
Mmp24	0	0	0	0.027714223039662	0.0286380304743174	0	0.0343656365691809	0	0.047730050790529	0	0	0
BC029722	0.969049747156145	0.149415811170352	0.447178066902265	0.677240375510727	0.257742274268857	0.406139341272138	1.32990707747945	0.420803713092011	2.28405440316239	0.0592510975330705	0.377908452148028	0.83541800501004
Eif6	1.31252175298188	0.731294124930926	1.87838077985621	4.35167956109154	0.790163615846411	1.98607993735064	2.07190959708005	1.31655109921981	237.224765357119	0	0.462614338431281	0.481118911968533
