cluster	gene	p_val	p_val_adj	avg_logFC
6	Hdlbp	0.00000802791827639729	0.104065904616938	0.635583459461204
6	Bcat2	0.00000816424454683717	0.10583310206065	1.07713742609832
6	6330403K07Rik	0.00000851619874637351	0.11039548434924	1.1699155551127
6	Slc37a3	0.0000086137111577242	0.111659537737579	1.14135847683734
6	Mrpl33	0.00000861893723169325	0.11172728333444	0.496400259037779
6	Evc	0.00000872582238630541	0.113112835593677	0.955635262288479
6	Map2k3	0.00000875154579454021	0.113446288134625	0.79865138879424
6	Grk5	0.00000893082941986901	0.115770341769762	1.08877892227553
6	Ahi1	0.00000901080366195626	0.116807047869939	1.25326591351437
6	Bicc1	0.00000910642406175511	0.118046575112531	0.490628512849854
